76.90.51.jca,2017-06-29 00:00:01,2017-06-29 00:00:03,3,4
146.88.97.jag,2017-06-29 00:00:02,2017-06-29 00:00:03,2,6
158.69.116.fca,2017-06-29 00:00:02,2017-06-29 00:00:03,2,10
23.101.153.efc,2017-06-29 00:00:02,2017-06-29 00:00:03,2,2
107.77.225.eci,2017-06-29 00:00:03,2017-06-29 00:00:03,1,2
120.26.129.fhc,2017-06-29 00:00:03,2017-06-29 00:00:03,1,2
121.40.66.aie,2017-06-29 00:00:03,2017-06-29 00:00:03,1,2
14.169.201.fgd,2017-06-29 00:00:03,2017-06-29 00:00:03,1,1
162.138.210.ggf,2017-06-29 00:00:03,2017-06-29 00:00:03,1,2
180.76.15.aca,2017-06-29 00:00:03,2017-06-29 00:00:03,1,1
180.76.15.icd,2017-06-29 00:00:03,2017-06-29 00:00:03,1,1
180.76.15.igj,2017-06-29 00:00:03,2017-06-29 00:00:03,1,1
209.237.237.hjf,2017-06-29 00:00:03,2017-06-29 00:00:03,1,1
220.181.108.bdc,2017-06-29 00:00:03,2017-06-29 00:00:03,1,1
35.165.139.chj,2017-06-29 00:00:03,2017-06-29 00:00:03,1,2
52.52.204.icd,2017-06-29 00:00:03,2017-06-29 00:00:03,1,1
54.89.107.aah,2017-06-29 00:00:03,2017-06-29 00:00:03,1,3
108.54.237.aji,2017-06-29 00:00:00,2017-06-29 00:00:04,5,5
52.90.157.idh,2017-06-29 00:00:00,2017-06-29 00:00:04,5,21
23.20.108.ihh,2017-06-29 00:00:01,2017-06-29 00:00:04,4,8
178.255.215.edc,2017-06-29 00:00:02,2017-06-29 00:00:04,3,2
207.58.180.baj,2017-06-29 00:00:03,2017-06-29 00:00:04,2,12
123.125.71.efh,2017-06-29 00:00:04,2017-06-29 00:00:04,1,1
180.76.15.ahg,2017-06-29 00:00:04,2017-06-29 00:00:04,1,1
180.76.15.bge,2017-06-29 00:00:04,2017-06-29 00:00:04,1,1
207.138.34.jde,2017-06-29 00:00:04,2017-06-29 00:00:04,1,1
67.133.97.abb,2017-06-29 00:00:04,2017-06-29 00:00:04,1,1
128.135.253.cjj,2017-06-29 00:00:00,2017-06-29 00:00:05,6,32
129.171.249.eij,2017-06-29 00:00:00,2017-06-29 00:00:05,6,10
64.140.243.cgg,2017-06-29 00:00:00,2017-06-29 00:00:05,6,17
74.208.70.ddh,2017-06-29 00:00:00,2017-06-29 00:00:05,6,6
69.191.249.jag,2017-06-29 00:00:01,2017-06-29 00:00:05,5,4
137.116.199.fjb,2017-06-29 00:00:03,2017-06-29 00:00:05,3,24
180.76.15.djf,2017-06-29 00:00:03,2017-06-29 00:00:05,3,2
50.242.251.gha,2017-06-29 00:00:03,2017-06-29 00:00:05,3,2
65.52.133.bij,2017-06-29 00:00:03,2017-06-29 00:00:05,3,51
69.191.211.bdh,2017-06-29 00:00:03,2017-06-29 00:00:05,3,3
69.191.211.caa,2017-06-29 00:00:03,2017-06-29 00:00:05,3,2
69.191.211.djc,2017-06-29 00:00:03,2017-06-29 00:00:05,3,3
69.191.211.eaj,2017-06-29 00:00:03,2017-06-29 00:00:05,3,2
69.191.211.eff,2017-06-29 00:00:03,2017-06-29 00:00:05,3,2
69.191.211.hbh,2017-06-29 00:00:03,2017-06-29 00:00:05,3,2
69.191.211.ijh,2017-06-29 00:00:03,2017-06-29 00:00:05,3,2
207.46.13.bhj,2017-06-29 00:00:04,2017-06-29 00:00:05,2,7
69.191.211.aag,2017-06-29 00:00:04,2017-06-29 00:00:05,2,2
69.191.211.cga,2017-06-29 00:00:04,2017-06-29 00:00:05,2,2
108.171.135.hgj,2017-06-29 00:00:05,2017-06-29 00:00:05,1,1
164.132.159.gig,2017-06-29 00:00:05,2017-06-29 00:00:05,1,2
177.66.196.jfc,2017-06-29 00:00:05,2017-06-29 00:00:05,1,1
180.76.15.jbh,2017-06-29 00:00:05,2017-06-29 00:00:05,1,1
208.98.197.cjj,2017-06-29 00:00:05,2017-06-29 00:00:05,1,1
50.18.248.bfc,2017-06-29 00:00:05,2017-06-29 00:00:05,1,2
52.91.35.cha,2017-06-29 00:00:05,2017-06-29 00:00:05,1,1
69.191.211.chj,2017-06-29 00:00:05,2017-06-29 00:00:05,1,1
157.55.39.aje,2017-06-29 00:00:00,2017-06-29 00:00:06,7,16
121.40.65.ebc,2017-06-29 00:00:02,2017-06-29 00:00:06,5,8
69.191.211.bgg,2017-06-29 00:00:03,2017-06-29 00:00:06,4,3
69.191.211.gig,2017-06-29 00:00:03,2017-06-29 00:00:06,4,3
69.191.211.jag,2017-06-29 00:00:03,2017-06-29 00:00:06,4,3
62.65.39.jcf,2017-06-29 00:00:04,2017-06-29 00:00:06,3,4
69.191.211.afh,2017-06-29 00:00:04,2017-06-29 00:00:06,3,2
69.191.211.bcf,2017-06-29 00:00:04,2017-06-29 00:00:06,3,2
69.191.211.gge,2017-06-29 00:00:04,2017-06-29 00:00:06,3,2
108.168.202.djf,2017-06-29 00:00:05,2017-06-29 00:00:06,2,9
54.165.81.gbi,2017-06-29 00:00:05,2017-06-29 00:00:06,2,4
121.40.66.bch,2017-06-29 00:00:06,2017-06-29 00:00:06,1,2
155.201.34.gjc,2017-06-29 00:00:06,2017-06-29 00:00:06,1,1
180.76.15.fhi,2017-06-29 00:00:06,2017-06-29 00:00:06,1,1
184.172.134.cjj,2017-06-29 00:00:06,2017-06-29 00:00:06,1,6
198.50.159.ecb,2017-06-29 00:00:06,2017-06-29 00:00:06,1,1
220.181.108.gfj,2017-06-29 00:00:06,2017-06-29 00:00:06,1,1
24.86.66.jde,2017-06-29 00:00:06,2017-06-29 00:00:06,1,1
71.127.240.hie,2017-06-29 00:00:06,2017-06-29 00:00:06,1,1
99.238.177.hec,2017-06-29 00:00:06,2017-06-29 00:00:06,1,2
64.124.25.jig,2017-06-29 00:00:00,2017-06-29 00:00:07,8,14
128.250.0.cdg,2017-06-29 00:00:01,2017-06-29 00:00:07,7,15
66.249.66.chj,2017-06-29 00:00:01,2017-06-29 00:00:07,7,10
64.57.81.eib,2017-06-29 00:00:05,2017-06-29 00:00:07,3,4
69.191.249.hbh,2017-06-29 00:00:06,2017-06-29 00:00:07,2,3
172.250.17.bji,2017-06-29 00:00:07,2017-06-29 00:00:07,1,2
198.148.166.eja,2017-06-29 00:00:07,2017-06-29 00:00:07,1,1
199.192.40.aah,2017-06-29 00:00:07,2017-06-29 00:00:07,1,1
220.181.108.efj,2017-06-29 00:00:07,2017-06-29 00:00:07,1,1
38.122.200.gcd,2017-06-29 00:00:07,2017-06-29 00:00:07,1,1
69.191.249.ghe,2017-06-29 00:00:07,2017-06-29 00:00:07,1,2
85.10.208.iji,2017-06-29 00:00:07,2017-06-29 00:00:07,1,4
54.175.208.fdh,2017-06-29 00:00:00,2017-06-29 00:00:08,9,13
69.191.249.gig,2017-06-29 00:00:00,2017-06-29 00:00:08,9,9
34.205.161.abh,2017-06-29 00:00:01,2017-06-29 00:00:08,8,78
64.71.21.jde,2017-06-29 00:00:01,2017-06-29 00:00:08,8,4
216.244.66.ddh,2017-06-29 00:00:02,2017-06-29 00:00:08,7,14
40.77.167.gch,2017-06-29 00:00:04,2017-06-29 00:00:08,5,10
103.9.13.chj,2017-06-29 00:00:05,2017-06-29 00:00:08,4,6
69.191.249.cga,2017-06-29 00:00:05,2017-06-29 00:00:08,4,6
69.191.249.chj,2017-06-29 00:00:05,2017-06-29 00:00:08,4,3
182.74.109.gjj,2017-06-29 00:00:06,2017-06-29 00:00:08,3,2
69.191.249.bcf,2017-06-29 00:00:06,2017-06-29 00:00:08,3,2
138.197.211.bff,2017-06-29 00:00:07,2017-06-29 00:00:08,2,2
178.255.215.edc,2017-06-29 00:00:08,2017-06-29 00:00:08,1,1
207.138.34.jde,2017-06-29 00:00:08,2017-06-29 00:00:08,1,1
23.101.153.efc,2017-06-29 00:00:08,2017-06-29 00:00:08,1,1
31.221.13.jad,2017-06-29 00:00:08,2017-06-29 00:00:08,1,1
5.9.112.gjc,2017-06-29 00:00:08,2017-06-29 00:00:08,1,1
52.89.16.gif,2017-06-29 00:00:08,2017-06-29 00:00:08,1,9
78.46.156.gii,2017-06-29 00:00:08,2017-06-29 00:00:08,1,1
88.99.27.efj,2017-06-29 00:00:08,2017-06-29 00:00:08,1,1
84.201.133.ced,2017-06-29 00:00:01,2017-06-29 00:00:09,9,4
192.241.238.hhg,2017-06-29 00:00:05,2017-06-29 00:00:09,5,94
180.76.15.jcf,2017-06-29 00:00:06,2017-06-29 00:00:09,4,2
24.188.169.ecb,2017-06-29 00:00:06,2017-06-29 00:00:09,4,2
69.191.249.bgg,2017-06-29 00:00:08,2017-06-29 00:00:09,2,2
69.191.249.caa,2017-06-29 00:00:08,2017-06-29 00:00:09,2,3
76.90.51.jca,2017-06-29 00:00:08,2017-06-29 00:00:09,2,4
107.4.156.ihf,2017-06-29 00:00:09,2017-06-29 00:00:09,1,1
144.118.77.hdj,2017-06-29 00:00:09,2017-06-29 00:00:09,1,1
148.251.42.eib,2017-06-29 00:00:09,2017-06-29 00:00:09,1,1
180.76.15.fgg,2017-06-29 00:00:09,2017-06-29 00:00:09,1,1
180.76.15.jda,2017-06-29 00:00:09,2017-06-29 00:00:09,1,1
180.76.15.jhd,2017-06-29 00:00:09,2017-06-29 00:00:09,1,1
208.42.251.aje,2017-06-29 00:00:09,2017-06-29 00:00:09,1,1
35.165.139.chj,2017-06-29 00:00:09,2017-06-29 00:00:09,1,2
74.208.70.ddh,2017-06-29 00:00:09,2017-06-29 00:00:09,1,2
69.191.249.eaj,2017-06-29 00:00:05,2017-06-29 00:00:10,6,10
121.40.66.aie,2017-06-29 00:00:08,2017-06-29 00:00:10,3,6
180.76.15.dff,2017-06-29 00:00:08,2017-06-29 00:00:10,3,2
38.110.143.fib,2017-06-29 00:00:08,2017-06-29 00:00:10,3,2
64.22.161.jbj,2017-06-29 00:00:09,2017-06-29 00:00:10,2,2
123.126.113.jgj,2017-06-29 00:00:10,2017-06-29 00:00:10,1,1
204.195.138.hbc,2017-06-29 00:00:10,2017-06-29 00:00:10,1,1
5.9.119.jeb,2017-06-29 00:00:10,2017-06-29 00:00:10,1,2
72.30.14.aej,2017-06-29 00:00:10,2017-06-29 00:00:10,1,1
46.12.130.gfj,2017-06-29 00:00:00,2017-06-29 00:00:11,12,45
68.180.230.ede,2017-06-29 00:00:05,2017-06-29 00:00:11,7,9
45.55.8.bdh,2017-06-29 00:00:08,2017-06-29 00:00:11,4,6
12.199.100.fdh,2017-06-29 00:00:09,2017-06-29 00:00:11,3,2
180.76.15.eef,2017-06-29 00:00:10,2017-06-29 00:00:11,2,2
108.56.250.cef,2017-06-29 00:00:11,2017-06-29 00:00:11,1,1
121.40.85.fbb,2017-06-29 00:00:11,2017-06-29 00:00:11,1,2
141.8.143.idd,2017-06-29 00:00:11,2017-06-29 00:00:11,1,1
146.127.253.beg,2017-06-29 00:00:11,2017-06-29 00:00:11,1,1
185.142.236.dfh,2017-06-29 00:00:11,2017-06-29 00:00:11,1,1
198.71.58.geh,2017-06-29 00:00:11,2017-06-29 00:00:11,1,1
207.46.13.gfj,2017-06-29 00:00:11,2017-06-29 00:00:11,1,3
220.181.108.abj,2017-06-29 00:00:11,2017-06-29 00:00:11,1,1
67.133.97.abb,2017-06-29 00:00:11,2017-06-29 00:00:11,1,1
12.197.85.hgb,2017-06-29 00:00:07,2017-06-29 00:00:12,6,4
50.59.105.jde,2017-06-29 00:00:07,2017-06-29 00:00:12,6,3
121.40.66.gjj,2017-06-29 00:00:08,2017-06-29 00:00:12,5,4
54.173.181.ghf,2017-06-29 00:00:08,2017-06-29 00:00:12,5,17
52.207.225.hhi,2017-06-29 00:00:09,2017-06-29 00:00:12,4,8
54.165.81.gbi,2017-06-29 00:00:11,2017-06-29 00:00:12,2,4
108.54.237.aji,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
121.40.161.haf,2017-06-29 00:00:12,2017-06-29 00:00:12,1,2
165.225.34.gif,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
180.76.15.ahf,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
180.76.15.ahg,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
180.76.15.bff,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
180.76.15.eij,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
207.241.231.ahd,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
216.244.66.ddh,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
220.181.108.bfc,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
31.221.13.jad,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
52.73.130.fhf,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
62.65.39.jcf,2017-06-29 00:00:12,2017-06-29 00:00:12,1,2
64.71.21.jde,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
69.191.249.bcf,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
69.75.87.iah,2017-06-29 00:00:12,2017-06-29 00:00:12,1,1
69.191.249.ijh,2017-06-29 00:00:06,2017-06-29 00:00:13,8,4
120.26.129.hec,2017-06-29 00:00:07,2017-06-29 00:00:13,7,8
69.191.249.bdh,2017-06-29 00:00:07,2017-06-29 00:00:13,7,5
165.156.40.fha,2017-06-29 00:00:08,2017-06-29 00:00:13,6,4
198.232.62.efb,2017-06-29 00:00:11,2017-06-29 00:00:13,3,2
50.242.251.gha,2017-06-29 00:00:11,2017-06-29 00:00:13,3,2
66.199.74.gjj,2017-06-29 00:00:11,2017-06-29 00:00:13,3,2
103.9.13.chj,2017-06-29 00:00:12,2017-06-29 00:00:13,2,2
121.40.158.hec,2017-06-29 00:00:12,2017-06-29 00:00:13,2,4
69.191.249.cga,2017-06-29 00:00:12,2017-06-29 00:00:13,2,3
69.191.249.jag,2017-06-29 00:00:12,2017-06-29 00:00:13,2,2
117.193.238.cgg,2017-06-29 00:00:13,2017-06-29 00:00:13,1,1
144.76.94.bfc,2017-06-29 00:00:13,2017-06-29 00:00:13,1,1
163.172.71.jij,2017-06-29 00:00:13,2017-06-29 00:00:13,1,1
178.255.215.edc,2017-06-29 00:00:13,2017-06-29 00:00:13,1,1
216.206.127.jbj,2017-06-29 00:00:13,2017-06-29 00:00:13,1,3
50.232.23.bji,2017-06-29 00:00:13,2017-06-29 00:00:13,1,1
54.212.94.jcd,2017-06-29 00:00:13,2017-06-29 00:00:13,1,3
54.89.107.aah,2017-06-29 00:00:13,2017-06-29 00:00:13,1,5
72.47.244.igj,2017-06-29 00:00:13,2017-06-29 00:00:13,1,2
69.191.249.aag,2017-06-29 00:00:02,2017-06-29 00:00:14,13,11
69.191.249.gge,2017-06-29 00:00:05,2017-06-29 00:00:14,10,7
99.126.178.bic,2017-06-29 00:00:07,2017-06-29 00:00:14,8,6
120.26.124.hbc,2017-06-29 00:00:10,2017-06-29 00:00:14,5,4
204.52.175.jdd,2017-06-29 00:00:11,2017-06-29 00:00:14,4,28
64.124.25.jig,2017-06-29 00:00:11,2017-06-29 00:00:14,4,4
69.191.249.hbh,2017-06-29 00:00:12,2017-06-29 00:00:14,3,3
184.70.3.dcg,2017-06-29 00:00:13,2017-06-29 00:00:14,2,2
69.191.249.chj,2017-06-29 00:00:13,2017-06-29 00:00:14,2,3
220.181.108.jcd,2017-06-29 00:00:14,2017-06-29 00:00:14,1,1
38.100.224.ahb,2017-06-29 00:00:14,2017-06-29 00:00:14,1,1
46.229.168.caf,2017-06-29 00:00:14,2017-06-29 00:00:14,1,1
198.20.253.jga,2017-06-29 00:00:01,2017-06-29 00:00:15,15,15
177.66.196.jfc,2017-06-29 00:00:10,2017-06-29 00:00:15,6,3
108.168.202.djf,2017-06-29 00:00:12,2017-06-29 00:00:15,4,101
134.121.98.abh,2017-06-29 00:00:12,2017-06-29 00:00:15,4,6
168.62.20.iei,2017-06-29 00:00:13,2017-06-29 00:00:15,3,12
199.106.103.cha,2017-06-29 00:00:13,2017-06-29 00:00:15,3,2
69.191.249.ghe,2017-06-29 00:00:13,2017-06-29 00:00:15,3,3
121.40.63.gig,2017-06-29 00:00:14,2017-06-29 00:00:15,2,4
107.21.18.jad,2017-06-29 00:00:15,2017-06-29 00:00:15,1,2
220.181.108.abc,2017-06-29 00:00:15,2017-06-29 00:00:15,1,1
45.55.8.bdh,2017-06-29 00:00:15,2017-06-29 00:00:15,1,2
141.160.13.ihd,2017-06-29 00:00:05,2017-06-29 00:00:16,12,16
34.200.232.jad,2017-06-29 00:00:09,2017-06-29 00:00:16,8,21
52.26.111.bji,2017-06-29 00:00:10,2017-06-29 00:00:16,7,44
76.90.51.jca,2017-06-29 00:00:15,2017-06-29 00:00:16,2,4
180.76.15.dcg,2017-06-29 00:00:16,2017-06-29 00:00:16,1,1
204.79.180.ggf,2017-06-29 00:00:16,2017-06-29 00:00:16,1,1
23.101.153.efc,2017-06-29 00:00:16,2017-06-29 00:00:16,1,1
64.174.181.fhf,2017-06-29 00:00:16,2017-06-29 00:00:16,1,1
74.208.70.ddh,2017-06-29 00:00:16,2017-06-29 00:00:16,1,2
76.80.41.ebi,2017-06-29 00:00:16,2017-06-29 00:00:16,1,1
128.122.189.jij,2017-06-29 00:00:00,2017-06-29 00:00:17,18,9
138.197.41.jdi,2017-06-29 00:00:00,2017-06-29 00:00:17,18,30
162.243.71.fcf,2017-06-29 00:00:06,2017-06-29 00:00:17,12,48
128.135.253.cjj,2017-06-29 00:00:11,2017-06-29 00:00:17,7,42
209.237.237.hjf,2017-06-29 00:00:13,2017-06-29 00:00:17,5,4
148.251.42.eib,2017-06-29 00:00:14,2017-06-29 00:00:17,4,2
157.55.39.aje,2017-06-29 00:00:15,2017-06-29 00:00:17,3,4
162.249.92.ecb,2017-06-29 00:00:16,2017-06-29 00:00:17,2,2
71.95.21.idd,2017-06-29 00:00:16,2017-06-29 00:00:17,2,2
120.26.129.hec,2017-06-29 00:00:17,2017-06-29 00:00:17,1,2
121.40.158.hec,2017-06-29 00:00:17,2017-06-29 00:00:17,1,2
180.76.15.bgd,2017-06-29 00:00:17,2017-06-29 00:00:17,1,1
180.76.15.gbi,2017-06-29 00:00:17,2017-06-29 00:00:17,1,1
180.76.15.hjh,2017-06-29 00:00:17,2017-06-29 00:00:17,1,1
195.154.176.fcg,2017-06-29 00:00:17,2017-06-29 00:00:17,1,2
203.0.72.eja,2017-06-29 00:00:17,2017-06-29 00:00:17,1,1
220.181.108.hfe,2017-06-29 00:00:17,2017-06-29 00:00:17,1,1
35.161.88.ehd,2017-06-29 00:00:17,2017-06-29 00:00:17,1,9
46.137.173.iji,2017-06-29 00:00:17,2017-06-29 00:00:17,1,1
46.229.168.gjj,2017-06-29 00:00:17,2017-06-29 00:00:17,1,1
54.212.94.jcd,2017-06-29 00:00:17,2017-06-29 00:00:17,1,9
52.90.157.idh,2017-06-29 00:00:09,2017-06-29 00:00:18,10,24
71.162.206.dfg,2017-06-29 00:00:15,2017-06-29 00:00:18,4,2
121.40.66.aie,2017-06-29 00:00:16,2017-06-29 00:00:18,3,4
121.40.66.bch,2017-06-29 00:00:17,2017-06-29 00:00:18,2,2
54.165.81.gbi,2017-06-29 00:00:17,2017-06-29 00:00:18,2,4
14.169.201.fgd,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
150.203.144.hji,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
165.225.34.gif,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
180.76.15.abf,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
180.76.15.jbf,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
204.79.180.jdd,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
220.181.108.jfd,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
31.221.13.jad,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
62.65.39.jcf,2017-06-29 00:00:18,2017-06-29 00:00:18,1,2
64.124.25.jig,2017-06-29 00:00:18,2017-06-29 00:00:18,1,6
64.73.228.fib,2017-06-29 00:00:18,2017-06-29 00:00:18,1,2
69.191.249.cga,2017-06-29 00:00:18,2017-06-29 00:00:18,1,1
72.47.244.ide,2017-06-29 00:00:18,2017-06-29 00:00:18,1,4
69.191.249.fhc,2017-06-29 00:00:01,2017-06-29 00:00:19,19,13
70.35.42.bhj,2017-06-29 00:00:07,2017-06-29 00:00:19,13,48
207.46.13.gfj,2017-06-29 00:00:16,2017-06-29 00:00:19,4,7
178.255.215.edc,2017-06-29 00:00:17,2017-06-29 00:00:19,3,2
168.62.16.bfb,2017-06-29 00:00:18,2017-06-29 00:00:19,2,19
107.22.225.dea,2017-06-29 00:00:19,2017-06-29 00:00:19,1,1
136.243.36.dea,2017-06-29 00:00:19,2017-06-29 00:00:19,1,1
163.172.71.jij,2017-06-29 00:00:19,2017-06-29 00:00:19,1,1
164.132.159.gig,2017-06-29 00:00:19,2017-06-29 00:00:19,1,2
173.227.174.jde,2017-06-29 00:00:19,2017-06-29 00:00:19,1,1
180.76.15.ahf,2017-06-29 00:00:19,2017-06-29 00:00:19,1,1
180.76.15.bch,2017-06-29 00:00:19,2017-06-29 00:00:19,1,1
84.201.133.ced,2017-06-29 00:00:19,2017-06-29 00:00:19,1,1
101.81.77.ach,2017-06-29 00:00:00,2017-06-29 00:00:20,21,18
121.40.94.bcj,2017-06-29 00:00:06,2017-06-29 00:00:20,15,14
69.191.249.caa,2017-06-29 00:00:13,2017-06-29 00:00:20,8,5
54.175.208.fdh,2017-06-29 00:00:15,2017-06-29 00:00:20,6,17
12.197.85.hgb,2017-06-29 00:00:17,2017-06-29 00:00:20,4,2
69.191.249.bcf,2017-06-29 00:00:18,2017-06-29 00:00:20,3,3
99.126.178.bic,2017-06-29 00:00:18,2017-06-29 00:00:20,3,3
69.191.249.bdh,2017-06-29 00:00:19,2017-06-29 00:00:20,2,2
106.120.173.jad,2017-06-29 00:00:20,2017-06-29 00:00:20,1,1
121.40.161.haf,2017-06-29 00:00:20,2017-06-29 00:00:20,1,2
123.126.113.jgj,2017-06-29 00:00:20,2017-06-29 00:00:20,1,1
128.206.150.ehg,2017-06-29 00:00:20,2017-06-29 00:00:20,1,2
34.200.232.jad,2017-06-29 00:00:20,2017-06-29 00:00:20,1,3
34.209.20.agj,2017-06-29 00:00:20,2017-06-29 00:00:20,1,1
38.100.224.ahb,2017-06-29 00:00:20,2017-06-29 00:00:20,1,1
66.199.74.gjj,2017-06-29 00:00:20,2017-06-29 00:00:20,1,1
129.171.249.eij,2017-06-29 00:00:09,2017-06-29 00:00:21,13,34
